,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg,ID.1,Epoche,dtm_Ivis_1,dtm_Ivis_2,dtm_Ivis_balladen_sup_1,dtm_Ivis_balladen_sup_2,sonett,dtm_Ivis_sonett_1,dtm_Ivis_sonett_2,bert_Ivis_sonett_1,bert_Ivis_sonett_2,bert_Ivis_sonett_sup_1,bert_Ivis_sonett_sup_2,bert_Ivis_1,bert_Ivis_2,bert_Ivis_sup_1,bert_Ivis_sup_2,dtm_Ivis_sup_1,dtm_Ivis_sup_2
2258,l00170183,Die frühe Stunde,"Hesse, Hermann",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170183,Moderne,-1.1626054,0.6536607,-2.269953,1.6058596,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.6503203,-2.1133606,3.3370010000000003,3.7078393,1.1398742,0.9607431000000001
997,l00110268,Die frühe Stunde,"Hesse, Hermann",2,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110268,Moderne,-1.1626054,0.6536607,-2.269953,1.6058596,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.6843822,-2.6981992999999997,3.8880415,4.051130000000001,1.1398742,0.9607431000000001
3478,l0030394,Die junge Mutter.,Julius Sturm.,7,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030394,Realismus,-1.273115,-0.6086199000000001,-2.5981326,0.51841897,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.853618,0.07136599,0.14182179,1.924089,-0.19041258,-0.57675225
2921,l0020182,Die junge Mutter.,Julius Sturm.,3,4,Deutsche Dichter der Gegenwart.,1859,"Prutz, Robert",l0020182,Realismus,3.146855,-0.38374922,-3.7811644,0.15788451,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.07443575,3.1850523999999996,-0.52492625,-0.931981,-2.0233006000000002,1.4606525
2099,l00170024,Die schwarze Laute,"Bierbaum, Otto Julius",1,20,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170024,Moderne,2.1998687,-1.9952639,-3.9155765,1.4254909,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.6799717,2.0693582999999998,-2.5533361,-4.183668,-0.51561165,1.8605161
780,l00110051,Die schwarze Laute,"Bierbaum, Otto Julius",2,10,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110051,Moderne,2.1264322,-1.9659437,-3.880988,1.6188955,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.5603325,1.8315878,-0.46947277,-2.0365615000000004,-0.5609194000000001,1.7219115000000003
61,l00100058,Die stille Stadt,"Dehmel, Richard",3,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100058,Moderne,-0.26573104,-0.71453154,-3.0659301,1.076668,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.4942697999999996,-2.0434358,3.4761154999999997,2.8736658,0.6664555999999999,1.9370183
1588,l00140034,Die stille Stadt,"Dehmel, Richard",3,5,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,1908,"Federmann, Hertha",l00140034,Moderne,-0.28494555,-0.7153583,-2.9612644,1.0518076,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.2725952,-2.0248551,3.4001992,2.809358,0.78532183,2.1526039
2157,l00170082,Die stille Stadt,"Dehmel, Richard",3,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170082,Moderne,-0.28494555,-0.7153583,-2.9612644,1.0518076,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.6261169,-1.4693613,2.4843721000000003,2.4727921000000004,0.78532183,2.1526039
850,l00110121,Die stille Stadt,"Dehmel, Richard",3,5,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110121,Moderne,-0.28494555,-0.7153583,-2.9612644,1.0518076,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.4452195,-2.0907013,3.5094945,2.89204,0.78532183,2.1526039
4584,l0050309,Du bist die herrlichste von Allen.,Felix Dahn.,2,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050309,Realismus,0.6261451,1.2518188,-3.4071155,1.578886,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.70539254,3.423022,-0.9011021999999999,-0.7043163,-0.88590753,0.06900188
3369,l0030285,Du bist die herrlichste von Allen.,Felix Dahn.,2,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030285,Realismus,0.6261451,1.2518188,-3.4071155,1.578886,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.70539254,3.423022,-0.9011021999999999,-0.7043163,-0.88590753,0.06900188
3271,l0030187,Durch Reif und Frost.,Emanuel Geibel.,4,5,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030187,Realismus,1.7139634,1.4276936000000002,-3.5222993,1.2016301,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.5740758,1.7020728999999999,-1.1803093,-0.58116746,-1.5855178,0.7899874
3804,l0040144,Durch Reif und Frost.,Emanuel Geibel.,4,5,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040144,Realismus,1.7488041,1.4432169,-3.5544548,1.1377686000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.7082199,1.9673895000000001,-1.4841488999999999,-0.7225344,-1.6447467,0.81478906
733,l00110004,Dämmerstunde,"Adler, Friedrich",3,3,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110004,Moderne,4.150499,-2.1380682,-4.952449,-0.060523026,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.11953,3.1277792,0.73397076,-0.92641765,-1.2726945,3.6209552000000005
2077,l00170002,Dämmerstunde,"Adler, Friedrich",3,3,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170002,Moderne,4.150499,-2.1380682,-4.952449,-0.060523026,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.4658246,3.2371597000000003,0.53855246,-0.62730354,-1.2726945,3.6209552000000005
4513,l0050238,Ein Blick.,Moritz Hartmann.,5,5,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050238,Realismus,1.4316219,0.7861852,-3.841972,0.23660508,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.9103220000000003,4.148632,-2.4858375,-1.7705343999999998,-1.8791932,1.2866924
3310,l0030226,Ein Blick.,Moritz Hartmann.,5,5,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030226,Realismus,1.4086792,0.77927625,-3.8764112,0.26850426,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.2999568,4.397855799999999,-2.5354028,-1.7807130000000002,-1.8251939999999998,1.255044
3185,l0030101,Ein Heimathklang.,Ernst Scherenberg.,5,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030101,Realismus,0.17171977,-2.506774,-3.797488200000001,0.9303489,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.67202055,2.01863,-0.42740327,0.175018,-1.8295086999999999,-1.395494
4114,l0040454,Ein Heimathklang.,Ernst Scherenberg.,5,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040454,Realismus,0.35147142,-2.4233603,-3.8022501,0.9314251,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.9919245999999999,2.0357790000000002,-0.35476282,0.25915647,-1.6827623999999999,-1.313448
3115,l0030031,Einer Todten.,Theodor Storm.,4,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030031,Realismus,2.0039356,-0.0980079,-4.5297103,0.3471292,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.30696799999999996,3.1406357000000003,-0.8133855,-1.1372437,-1.7874411000000001,0.94046366
4187,l0040527,Einer Todten.,Theodor Storm.,3,5,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040527,Realismus,0.5015577999999999,0.011830582,-3.705962,1.5756941999999998,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.9263298000000001,2.114533,-1.0281367000000001,-0.5653203,0.70573175,0.8022457
1109,l00110380,Einer Toten,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",4,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110380,Moderne,0.8437935999999999,-0.38426158,-4.510301,0.9179214,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.9446857,2.6748004,0.027365762999999998,-2.469941,-0.3200446,1.2094271
2348,l00170273,Einer Toten,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",4,6,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170273,Moderne,0.97612256,-0.4068198,-4.6183944000000015,0.92585075,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.3434562999999997,3.153756,-0.41418093,-2.6709294,-0.40407875,1.3020635
4571,l0050296,Einst wirst du schlummern.,Albert Traeger.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050296,Realismus,-0.22051626,1.2448395,-3.4220114,0.6728770000000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.78404176,3.4815150000000004,-1.2216978,-0.5614545,-1.0934386999999999,0.13730393
3110,l0030026,Einst wirst du schlummern.,Albert Traeger.,4,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030026,Realismus,-0.23753320000000006,1.2068887,-3.4111898000000003,0.74787605,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.009051429,4.0667734,-1.5899047,-1.0197268,-1.0832231,0.07277339999999999
2229,l00170154,Ellen,"Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]",1,9,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170154,Moderne,1.7746521,0.5677386,-4.009301,1.0363894,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.7146907,-0.086375795,-0.6147049,-3.8628062999999995,-0.83769405,2.3768446
2225,l00170150,Ellen,"Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]",3,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170150,Moderne,1.9420832,-1.8516355,-4.0372586,1.0461165,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.6402947999999995,-0.5473210000000001,2.8715919999999997,2.5805738,-0.42591617,2.2294035
2413,l00170338,Erinnerung,"Salus, Hugo",4,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170338,Moderne,2.3828025,-0.37895107,-4.923702,0.49043778,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.84850097,1.1009471000000002,0.3760608,0.10038482,-1.1283254999999999,0.942368
2302,l00170227,Erinnerung,"Huch, Ricarda",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170227,Moderne,3.4830298,-1.139029,-4.628139,1.2381755,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.6292562000000004,-1.4925548,2.2712297,2.8311446,-1.4734711999999999,3.3181974999999997
1037,l00110308,Erinnerung,"Huch, Ricarda",1,8,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110308,Moderne,4.8850675,-1.2292808000000002,-4.61155,0.18882266,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.0987,1.1296078999999999,0.9178988000000001,0.38800752,-1.7831335,4.0995216
1263,l00110534,Erinnerung,"Salus, Hugo",4,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110534,Moderne,2.1835916,-0.37224865,-4.7431784000000015,0.45528698,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.6451008000000003,-0.24759118,1.5143669,0.8147686,-1.0233244000000001,0.75875604
3856,l0040196,Erinnerung.,Robert Hamerling.,5,8,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040196,Realismus,2.0707548,-0.29358575,-4.28152,0.5538185999999999,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.3175607000000005,2.3627027999999997,-2.4137192,-3.1081790000000002,-1.2682421,1.0875885
2882,l0020143,Erinnerung.,Robert Prutz.,6,4,Deutsche Dichter der Gegenwart.,1859,"Prutz, Robert",l0020143,Realismus,-0.5000184,0.850267,-3.242799,1.2024816,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.343028,4.78943,-2.9660256,-1.3689608999999998,-1.4856824,0.17683886
4045,l0040385,Erinnerung.,Robert Prutz.,6,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040385,Realismus,-0.51188743,0.8537059000000001,-3.249739,1.1672649,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.8646213,4.5866766,-2.9907472,-1.1573738000000002,-1.5165856000000002,0.1747656
685,l0010452,Erinnerung.,Robert Hamerling.,5,8,Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage,1882,"Moltke, Max",l0010452,Realismus,2.0596273000000003,-0.3408165,-4.2942214000000005,0.5336141,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.243615,2.225676,-2.3771951000000002,-3.0832565,-1.2567867,1.0483408
2382,l00170307,Erster Schnee,"Morgenstern, Christian",2,1,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170307,Moderne,0.6934574,0.8156899000000001,-3.2296414,1.4193397,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.7395678,1.4384917,1.3061415,0.9256996,0.6774231,2.2246647
1165,l00110436,Erster Schnee,"Morgenstern, Christian",2,1,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110436,Moderne,0.6934574,0.8156899000000001,-3.2296414,1.4193397,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.9957926,0.80869174,1.9881799,1.1843733,0.6774231,2.2246647
3258,l0030174,Es hat geflammt.,Wilhelm Müller.,7,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030174,Realismus,-0.8526228000000001,-0.05955636,-3.0317948,1.2921423,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.5428643,0.8843629999999999,-0.18482319,1.0181623,-0.39982215,-0.08799873
4336,l0050061,Es hat geflammt.,Wilhelm Müller.,7,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050061,Realismus,-0.76133525,-0.103166796,-3.0201788,1.3348716,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.0746737,1.261213,-0.53678435,0.75185627,-0.45696846,-0.057531964000000005
2496,l00170421,Fallendes Laub,"Voigt-Diederichs, Helene",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170421,Moderne,-0.013866763999999998,-2.9582024,-3.1235101000000003,3.761801,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.7240876,-2.20159,3.7299256,2.7710755000000002,1.7618098000000002,-0.71956676
1368,l00110639,Fallendes Laub,"Voigt-Diederichs, Helene",3,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110639,Moderne,-0.013866763999999998,-2.9582024,-3.1235101000000003,3.761801,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.9887046999999999,-2.3154092,4.0662856,2.6587327000000003,1.7618098000000002,-0.71956676
2806,l0020067,Fiammetta.,Julius Große.,4,7,Deutsche Dichter der Gegenwart.,1859,"Prutz, Robert",l0020067,Realismus,-0.6701453,0.55063516,-2.8936129,1.2208086,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.3734138999999999,2.5526423,-1.0910046,-0.91245997,-0.5252218000000001,-0.77488136
3828,l0040168,Fiammetta.,Julius Große.,4,6,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040168,Realismus,-0.71763355,0.65487087,-2.7868361,1.1340451,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.8705311000000002,3.5382934,-2.1448338,-0.92281836,-0.6578801999999999,-0.93566555
1498,l00130032,Fitzebutze,"Dehmel, Richard",8,5,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",1896,"Tille, Alexander",l00130032,Moderne,3.2607076,1.918877,-5.6674447,0.43269408,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.8269259,4.4656553,-0.29111838,-1.3469695,-2.1422455,3.143266
62,l00100059,Fitzebutze,"Dehmel, Richard",8,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100059,Moderne,3.15537,1.9236534,-5.8330746,0.40788338,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.7080675000000001,4.469592,-0.09171245,-1.2340578000000002,-2.138779,3.0550056
823,l00110094,Fragment,"Conradi, Hermann",3,8,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110094,Moderne,1.8574623,-0.049396906,-3.2360399,0.8767064,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.7337508,-0.20867877,2.910126,-1.6536779,0.493475,1.5380263
1512,l00130046,Fragment,"Conradi, Hermann",4,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",1896,"Tille, Alexander",l00130046,Moderne,1.9573013,-0.0171141,-3.2316782,1.0143082,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.4144633999999998,1.1018667,1.9630362000000001,-2.3642540000000003,0.40934485,1.5695101
2517,l00180006,Fragment,"Arent, Wilhelm [alt. Arendt, Wilhelm]",1,20,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",1885,"Arent, Wilhelm",l00180006,Moderne,-2.4024432,-2.3835003,-2.7158792000000003,1.8096191,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.732619000000001,2.4620855,-1.6129107,-4.6877837,1.8809330000000002,-0.9735948
2527,l00180016,Fragment,"Arent, Wilhelm [alt. Arendt, Wilhelm]",1,24,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",1885,"Arent, Wilhelm",l00180016,Moderne,0.84699625,-2.2744694,-3.8406746,0.58057415,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-8.193010000000001,1.0937858999999999,-2.262286,-6.0323157,-0.5708585999999999,-0.16713627
2537,l00180026,Fragment,"Arent, Wilhelm [alt. Arendt, Wilhelm]",1,28,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",1885,"Arent, Wilhelm",l00180026,Moderne,0.44997686,-2.0609024,-3.6623504,2.2983222000000003,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-8.321992999999999,1.4198647,-1.8628506999999999,-6.2876096,0.9978316999999999,0.08887231
4471,l0050196,Frauenhand.,Theodor Storm.,2,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050196,Realismus,0.9835412,-2.1949613,-3.4908888,0.8615245,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.80487204,1.7487061999999998,-0.33530968,0.061489437,-0.70750725,-1.0923196000000002
4182,l0040522,Frauenhand.,Theodor Storm.,2,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040522,Realismus,0.9835412,-2.1949613,-3.4908888,0.8615245,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.6644206,1.7961669999999998,-0.4170215,0.019072233,-0.70750725,-1.0923196000000002
2624,l00180113,Frühling,"Holz, Arno",25,8,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",1885,"Arent, Wilhelm",l00180113,Moderne,-0.18866533,-0.94506836,-4.142369,0.7256299,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.06339236,-0.7093216999999999,1.9901011000000002,0.53100395,-0.044619158,0.37307003
1468,l00130002,Frühling,"Holz, Arno",8,8,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",1896,"Tille, Alexander",l00130002,Moderne,-0.74564373,-0.4847583,-3.2888186000000004,0.85997105,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.45039117,-1.4141860000000002,2.0607860000000002,1.2639151000000002,0.09844651,0.37505340000000004
2915,l0020176,Für meine Söhne.,Theodor Storm.,6,4,Deutsche Dichter der Gegenwart.,1859,"Prutz, Robert",l0020176,Realismus,-1.0835178,-1.7030009,-3.3237684,0.77242833,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.0286539,3.4495013,-1.0648836000000002,-0.07310015,-1.4051806999999998,-1.3728671000000001
4188,l0040528,Für meine Söhne.,Theodor Storm.,6,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040528,Realismus,-1.1913167,-1.5440589,-3.3233242,0.6945994000000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.7871693,3.657594,-1.2391386,-0.042915322,-1.5069506000000001,-1.4878003999999998
2712,l00180201,Gebet,"Henckell, Karl",1,22,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",1885,"Arent, Wilhelm",l00180201,Moderne,0.6934015,-3.0699718,-4.889200700000001,0.92494607,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-8.071094,0.9221295,-1.8050423999999998,-6.721862,0.50492203,1.5720154
2725,l00180214,Gebet,"Henckell, Karl",1,30,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",1885,"Arent, Wilhelm",l00180214,Moderne,2.4959126,1.3428421,-5.7023916,1.4379608999999998,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-8.189653999999999,2.2023083999999997,-2.036028,-7.3151197,-1.5357804,2.2628294999999996
3726,l0040066,Gebet auf den Bergen.,Adolf Böttger.,4,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040066,Realismus,3.223621,-1.7229712,-4.7292266,1.0613081,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.6458483,2.9089758,-2.3861024,-2.074739,-1.9681665000000002,1.6325216
3635,l0030551,Gebet auf den Bergen.,Adolf Böttger.,4,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030551,Realismus,3.223621,-1.7229712,-4.7292266,1.0613081,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.572402,3.230233,-2.2482824,-2.3204488999999997,-1.9681665000000002,1.6325216
847,l00110118,Geheimnis,"Dehmel, Richard",1,7,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110118,Moderne,-0.7368316,-1.1409035,-2.5779054,1.7572191,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.5688314000000005,0.30770338,-0.085083164,-2.9929078,1.9164282,0.77363145
2159,l00170084,Geheimnis,"Dehmel, Richard",1,7,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170084,Moderne,-0.7368316,-1.1409035,-2.5779054,1.7572191,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.3174033,0.7993591,-0.9848220999999999,-3.6718953,1.9164282,0.77363145
1584,l00140030,Geheimnis,"Dehmel, Richard",3,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,1908,"Federmann, Hertha",l00140030,Moderne,-0.7368316,-1.1409035,-2.5779054,1.7572191,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.5763117,3.348111,1.8065262,-2.388134,1.9164282,0.77363145
2070,l00160100,Georges Ohnet [Randglossen],"March, Ottokar Stauff von der",1,4,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",1894,"Bierbaum, Otto Julius",l00160100,Moderne,-1.5619292,0.09811024,-2.2313912,1.1038815,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,4.6793795,-0.25638157,2.0048356,1.5887048000000001,0.97099817,0.5827248
2069,l00160099,Georges Ohnet [Randglossen],"March, Ottokar Stauff von der",1,2,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",1894,"Bierbaum, Otto Julius",l00160099,Moderne,-0.054875463,-2.90437,-2.0874946,1.8630885,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.9721282999999998,3.8618827000000007,1.4090537,-3.3451334999999998,2.2807686,-0.5550963000000001
4492,l0050217,Gesang der Blinden.,Hermann Lingg.,6,6,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050217,Realismus,-1.8008215,-2.3057919,-2.6147976,1.1022546999999998,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.43046337,-0.80019325,-0.058004774,1.6404625,0.40211020000000003,-1.3209441000000002
