ID	Titel	Autor	Strophen	Verse	Anthologie	Jahr	Hrsg	ID.1	Epoche	dtm_Ivis_1	dtm_Ivis_2	dtm_Ivis_balladen_sup_1	dtm_Ivis_balladen_sup_2	sonett	dtm_Ivis_sonett_1	dtm_Ivis_sonett_2	bert_Ivis_sonett_1	bert_Ivis_sonett_2	bert_Ivis_sonett_sup_1	bert_Ivis_sonett_sup_2	bert_Ivis_1	bert_Ivis_2	bert_Ivis_sup_1	bert_Ivis_sup_2	dtm_Ivis_sup_1	dtm_Ivis_sup_2
l00180041	Hadrian	Linke, Oscar	6	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180041	Moderne	0.89622915	-1.4521017	-4.198595	1.1926603	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.7052567	3.2750833	-1.4192089	-1.7262945	0.03354101	1.114532
l00180042	Ein goldner Kaisertraum	Linke, Oscar	5	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180042	Moderne	-1.9480276	-1.6334126	-2.9076612	0.94663775	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.6932241	1.256698	-0.5768998	-0.58153063	0.9741974	-0.31998426
l00180043	Gralworte	Linke, Oscar	3	10	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180043	Moderne	-1.1061290000000001	0.7260199	-3.1634562	0.8860790000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.1620936	2.8680668	-2.593894	-2.912619	0.5256976	-0.32471678
l00180044	Atlantis	Linke, Oscar	7	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180044	Moderne	-1.0645632999999999	-1.795922	-2.9845326	0.97142875	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.9633638	1.5536891	-0.65287644	-0.16886382	1.1769791	-0.30926797
l00180045	Pallas lunatica	Linke, Oscar	13	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180045	Moderne	3.3320760000000003	-0.025770422	-4.357474	0.41672206	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.3079643	2.2720714	-0.9449824	-1.8388027	-1.5640916	2.5078015
l00180046	Omphale	Linke, Oscar	36	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180046	Moderne	-0.65361387	-1.5021093	-2.7786313999999996	0.813063	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.5896485	1.1363962	0.07918435	0.3912395	0.117411904	-0.08741334
l00180047	Ixion	Linke, Oscar	5	17	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180047	Moderne	2.0691712	-1.6828207999999998	-4.162582	0.48287052	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-7.8479695	1.0838042	-2.0503318	-5.7476506	-0.6508837	1.2591313
l00180048	Kaiser Nero	Linke, Oscar	10	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180048	Moderne	0.3518731	-0.53864306	-3.4897747000000003	0.5468420999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.71763134	1.172485	0.39495087	0.32697946	-0.327588	0.31929675
l00180049	Gewitter	Hart, Julius	4	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180049	Moderne	-0.86363626	-1.6225138000000001	-3.0288267	0.9410166999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.0631568	-1.845756	2.3971522	1.2849494	1.1009163	-0.21420236
l00180050	Die heilige Elisabeth	Hart, Julius	13	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180050	Moderne	2.9460232000000004	-2.289319	-4.5153620000000005	0.64631295	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.349766	2.5074067	-0.97407377	-2.8984401	-0.6680962	1.466227
l00180051	Abschied	Hart, Julius	24	5	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180051	Moderne	3.3959486000000005	-0.17841843	-4.8541360000000005	0.5363986999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.6547045	2.0867028	-0.6981228	-1.3869181	-1.4466614	2.1405292
l00180052	In der Osternacht	Hart, Julius	10	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180052	Moderne	0.3705507	0.23253055	-3.5883584	1.2584604	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.9061518	-0.083164215	0.31597283	-0.7497773	0.31201264	0.67663264
l00180053	Champagnertropfen	Hart, Julius	12	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180053	Moderne	0.12871519	-3.1482346000000003	-2.9700797000000003	1.14501	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.5569662	-1.3328565	2.1866426	2.4995377	1.167261	-0.31651083
l00180054	Auf der Fahrt nach Berlin	Hart, Julius	8	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180054	Moderne	-0.27023363	0.10710104599999999	-2.911351	0.8178692	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.2034125	-1.1864321	1.7611346	-1.7025791	0.30557078	0.6268983
l00180055	Am Morgen	Hart, Julius	15	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180055	Moderne	1.9454232	1.1289209999999998	-4.2392015	0.5941725999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.1306335	3.0131521	-0.008912717	-0.7079938	-0.8536041	1.5884616
l00180056	Dunkle Stunden	Hart, Julius	44	2	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180056	Moderne	0.83779997	0.36187959999999997	-4.605617	0.54616207	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.4693478	1.2379644	-0.118586585	-1.2331918	-0.24509037	0.9862667
l00180057	Zu Gott!	Hart, Julius	12	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180057	Moderne	2.1212814	-0.8519725	-4.6654925	0.8932015	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.1498609	2.2230508	-0.86688393	-2.6851783	0.03433065	0.9529269
l00180058	>Der Seele Tod	Hart, Julius	12	2	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180058	Moderne	-0.33012104	0.2241672	-2.9276886	0.9574944	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.24143563	-0.13492063	0.98655957	0.6082241	0.32077143	0.7715284
l00180059	Hört ihr es nicht?...	Hart, Julius	27	2	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180059	Moderne	-0.29276365	-1.8083358	-1.9452311000000002	0.98782367	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.4346216	-0.14687441	1.7024622	1.9227114	0.80860865	-0.19460802
l00180060	Anna	Hart, Julius	29	2	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180060	Moderne	2.1569176	0.9978771999999999	-5.2064176	0.8510978000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.16267788	4.149195	-0.5918833	-1.3866845	-1.155463	1.7608517
l00180061	Nachtwache	Hart, Julius	5	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180061	Moderne	2.137365	0.8959168	-4.037857	0.51138824	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.8170645	1.2292044	-0.18473224	-1.822441	-0.002438482	2.1080964
l00180062	In der Einsamkeit	Hart, Julius	21	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180062	Moderne	1.684221	0.4703415	-4.5276629999999995	0.8516041	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.2835205	1.9848312	-0.60533917	-2.0421014	-0.6052445	1.363017
l00180063	Lebensergebniß	Lemmermayer, Fritz	1	28	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180063	Moderne	-0.4319746	0.5911236	-4.2221513	0.9107824000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-7.397475	3.4368715	-1.9839916	-5.647213	-0.098841384	1.4346316
l00180064	Loos	Lemmermayer, Fritz	6	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180064	Moderne	4.5499015	-1.3754851000000001	-5.1240754	0.0074906684	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.2785676	3.3548539	-0.82727283	-1.6432582	-2.103907	3.698862
l00180065	Menschenopfer	Lemmermayer, Fritz	8	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180065	Moderne	2.7485766	-1.6288794	-4.621993499999999	0.30189416	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.0397968	3.124991	-0.7263193	-0.9539835	-0.6971675	1.5783547
l00180066	Entschluß	Lemmermayer, Fritz	5	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180066	Moderne	4.55879	-1.1183785	-5.4395690000000005	-0.17110622	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.8866419	3.6491823	-0.8683727	-1.4869733	-1.8254278	2.9549298
l00180067	Wolkenbild	Lemmermayer, Fritz	1	11	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180067	Moderne	-0.36437600000000003	0.19095764	-2.4983602000000005	1.0573538999999998	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.2533052	-0.27812287	1.0895417	0.30237272	0.85164034	0.6592627
l00180068	Am Morgen	Adler, Friedrich	2	2	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180068	Moderne	-0.17550296	-2.4875574	-2.5401547000000004	1.2839015	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.4535278	1.7859136	0.24618356	-0.9495856	1.6567761	-0.1464457
l00180069	Mein Nachbar	Adler, Friedrich	3	3	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180069	Moderne	0.6935701	-2.4275740000000003	-3.4286401	0.44436148	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.4650323	2.026848	-0.53732204	-1.8951405	-0.32988113	0.34894684
l00180070	Pythagoras	Adler, Friedrich	8	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180070	Moderne	2.0208664	-1.2840168	-4.6728497	0.35526440000000004	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.158461	2.1674516	-1.7487389	-2.4093683	-0.73821044	1.6654319
l00180071	Lied der Klotho	Adler, Friedrich	8	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180071	Moderne	-1.6710671000000001	0.8390028	-2.9310231	0.6115716	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.68723005	3.5395737	-0.76457083	-0.5869561	0.13683477	0.62252325
l00180072	Das lesende Kind	Adler, Friedrich	4	3	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180072	Moderne	-2.1530828	-1.8348955000000002	-3.3866067	1.2064195	sonett	-2.1530828	-1.8348955000000002	2.0931830406188965	-2.21634840965271	-1.3401373624801636	0.4374005198478699	1.8153245	1.5899194	0.55193	0.4676839	1.5158876	-0.60728234
l00180073	Frühlingsgebet	Adler, Friedrich	4	6	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180073	Moderne	0.9652252	-2.9235724999999997	-3.6314654	0.97520286	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.802461	2.3023906	-1.8122236	-4.307578	1.031402	-0.25361422
l00180074	Ade!	Adler, Friedrich	3	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180074	Moderne	1.8851578000000002	-1.2782793	-3.9429667	0.5725008	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.8606944	4.091548	-2.8001819	-3.3608096	-1.6838315	0.86200005
l00180075	Nach dem Strike	Adler, Friedrich	4	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180075	Moderne	-2.724206	1.0575131000000002	-3.12158	0.59942096	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.114598	4.075471	-1.4525508	-3.0267177	2.437114	-0.39007753
l00180076	Blüthenregen	Adler, Friedrich	2	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180076	Moderne	-0.40301633	-3.0023806	-2.078855	0.68726397	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.0206246	3.2848547	0.2906251	-0.9829913	2.0824697	-0.65173346
l00180077	Den Deutschen in Österreich	Adler, Friedrich	6	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180077	Moderne	-0.54222596	-0.06493238	-3.4493818	0.5033364	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.5121946	3.5668664	-1.6361731	-2.1896243	0.18403806	0.7696344
l00180078	Pygmäen	Conradi, Hermann	3	6	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180078	Moderne	-2.4668639999999997	-1.7606146	-2.3865995	1.5158496000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.1787443	1.3849903	-1.2583578	-3.5509472	1.4777572	-0.7567694
l00180079	"""Licht den Lebendigen!"""	Conradi, Hermann	3	13	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180079	Moderne	0.6987926	-2.5121682	-3.4985995	0.39047533	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-6.413721	0.86075985	-1.9919212	-4.0583963	0.8572805	-0.19031604
l00180080	Empörung	Conradi, Hermann	2	80	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180080	Moderne	1.3018786	-0.10296217	-3.899665	0.7585046	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-7.7820687	0.97451323	-1.6464869	-5.4141984	-0.45308578	1.1129966
l00180081	Müde	Conradi, Hermann	3	6	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180081	Moderne	2.9547856	-2.14488	-5.540825	0.73002553	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.2476406	3.4545174	-1.4604845	-3.674698	-1.1448131	2.1863377
l00180082	Purgatorio	Conradi, Hermann	5	6	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180082	Moderne	0.2491463	0.04597509	-3.2927042999999996	0.9437832	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.3825955	4.908274	-1.1198767	-3.8397546	-0.06415588	1.1833503
l00180083	Verlassen!	Conradi, Hermann	3	5	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180083	Moderne	2.4112232000000002	-2.3654687	-4.6397862000000005	1.1971725	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.9208461	3.3066251	-0.98341995	-2.896324	-0.5150058	1.9582475
l00180084	Das verlorene Paradies	Conradi, Hermann	8	4	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180084	Moderne	3.629487	-1.8670259999999999	-5.251653	0.92523414	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.1518667	3.618125	-0.971864	-3.0776405	-1.0389178	1.8662761
l00180085	Hast du des Daseins...	Conradi, Hermann	8	3	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180085	Moderne	-0.9385336	-0.086389326	-3.4452032999999997	1.272253	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.3861803	3.7942321	-0.29759467	-3.0102615	0.14597866	0.68372774
l00180086	Wiedergeburt	Conradi, Hermann	1	10	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180086	Moderne	3.6160471	-1.9978563999999999	-4.838996400000001	0.5402716999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.921458	4.646399	-1.4765224	-4.285624	-1.493239	2.9370635
l00180087	Anathem!	Conradi, Hermann	1	9	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180087	Moderne	4.9431133	-0.7605214	-5.5612664	0.24110985	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.512459	5.281117	-0.5967295	-4.8159986	-1.6945759	3.8582175
l00180088	Was gestern noch geblühet...	Conradi, Hermann	6	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180088	Moderne	0.36320776	-2.4554883999999997	-3.7964365	0.7964571999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.70954	2.708728	-0.9766496	-2.1404986	0.24755996	0.59532106
l00180089	Das war ein lust'ges Feiern...	Conradi, Hermann	3	7	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180089	Moderne	1.4070708	-0.51283747	-4.4355725999999995	0.5037545999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.2813783	3.5092378	-1.5711964	-2.9552011	-1.0423158	1.0217541
l00180090	Entlarvung	Conradi, Hermann	5	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180090	Moderne	-0.4125294	-1.3564121999999998	-2.9928908	0.9819536	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.3028274	3.8166428	-1.5059049	-3.6943085	1.1308885	-0.12831551
l00180091	Wie ist der Tag so weit...	Conradi, Hermann	2	10	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180091	Moderne	1.3447912	-1.3666586	-4.0002646	0.95543677	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.293256	2.5880423	-1.7990248	-2.5902097	-0.039971434	0.60885257
l00180092	Todtensang	Conradi, Hermann	10	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180092	Moderne	-2.9907832	-0.35456222	-3.3034306000000004	0.60115486	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.9537683	1.7589368	-1.1170201	-3.595451	1.1836748	-0.35201097
l00180093	Es liegt die Welt in Sünden	Conradi, Hermann	12	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180093	Moderne	-0.05875872	-1.7385668	-3.3342747999999998	0.5944968	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.4136367	3.3623204	-1.7366941	-3.0864928	0.6237117	-0.045731876
l00180094	Osterpsalm	Conradi, Hermann	1	37	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180094	Moderne	-3.0951056	-0.17287222	-2.6638045	1.3793665000000002	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-8.679406	0.94935155	-3.0356255	-8.253719	1.9391308	-0.46326464
l00180095	Sang der Lebendigen	Bohne, Johannes	1	62	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180095	Moderne	-2.3362374	-1.5338463	-3.1238496	0.73524916	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-8.586457	0.6606193	-3.5038762	-9.252752	0.9840045	-0.66692543
l00180096	Gebet an den Sturm	Bohne, Johannes	7	8	Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.	1885	Arent, Wilhelm	l00180096	Moderne	1.9630473000000002	-1.8154540000000001	-3.9767125	0.8793075999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-6.031831	1.9149367	-1.6404419	-4.413117	0.06804907	1.0241945
